     -2.01774    -0.01586    -0.01586    -0.02469    -0.02469
     -0.00396    -0.31873    -0.01370    -0.01464    -0.01464
     -0.00396    -0.01370    -0.31873    -0.01464    -0.01464
     -0.00740    -0.01506    -0.01506    -0.32708    -0.01463
     -0.00740    -0.01506    -0.01506    -0.01463    -0.32708
