     -2.29962    -0.01994    -0.02007    -0.02026    -0.02013
     -0.01495    -0.44488    -0.02131    -0.02013    -0.02131
     -0.01493    -0.02133    -0.44492    -0.02131    -0.02015
     -0.01491    -0.02017    -0.02133    -0.44499    -0.02133
     -0.01493    -0.02133    -0.02015    -0.02131    -0.44494
     -2.29933    -0.01725    -0.01690
     -0.01748    -0.45122    -0.00356
     -0.01756    -0.00349    -0.45116
