  -20.242628361882399      -0.82588672347595138      -0.82588649151760385       -1.2321840832381148       -1.2321840831087960       -5.4260028190162916E-010  -1.8594218426753008E-007  -1.8593226491493882E-007   1.8649019207894724E-007   1.8649017275979672E-007
 -0.83776353619878252      -0.89473115547418358      -0.19031878135595906      -0.20139889289131790      -0.20139888675491061        4.8510344888399060E-009  -1.3370607740086979E-008  -1.2565279165580378E-008   1.3747451128514443E-008   1.3747449720811083E-008
 -0.83776327485413016      -0.19031873083200890      -0.89473096091346660      -0.20139886473870094      -0.20139885858034490        4.8509670843976740E-009  -1.2566869210299660E-008  -1.3368984243415776E-008   1.3747440564243027E-008   1.3747439135363440E-008
  -1.2495281290414901      -0.20104646739460250      -0.20104624789576850      -0.70811810896900795      -0.21684865677229381        1.0650281305703623E-008  -2.1743138082190382E-008  -2.1741699360739501E-008   2.2640578253500327E-008   2.2658311312310223E-008
  -1.2495281287868620      -0.20104646518920499      -0.20104624566688756      -0.21684865825840313      -0.70811811183588946        1.0650281196920173E-008  -2.1743138637041002E-008  -2.1741700077464314E-008   2.2658314391017068E-008   2.2640576826613141E-008
  -1.0545296495990676E-009   4.4628882369180352E-009   4.4628326174174835E-009   9.2479861854537560E-009   9.2479860244741816E-009  -25.457950428399851       -1.3900854414317996       -1.3900854407510437       -1.3897795122821957       -1.3897795112392839     
  -1.9719661733677766E-007  -1.6321245493175110E-008  -1.5955516676212897E-008  -3.6355664058172989E-008  -3.6355665065356573E-008  -1.4050034475458169      -0.47198201084974772      -0.26491307971116757      -0.26488792313967657      -0.26488792314906484     
  -1.9718609215224935E-007  -1.5953021381993837E-008  -1.6318757230106073E-008  -3.6353323899418535E-008  -3.6353323478201498E-008  -1.4050034468166317      -0.26491307970756539      -0.47198201078595453      -0.26488792309164971      -0.26488792307593595     
   1.9756579687492509E-007   1.6705384540708349E-008   1.6705378880600556E-008   3.7681152626831884E-008   3.7677814482963617E-008  -1.4047034322421099      -0.26488932588345870      -0.26488932583997349      -0.47197637164880529      -0.26493993790049142     
   1.9756577637694696E-007   1.6705382394247018E-008   1.6705377931827603E-008   3.7677809937160651E-008   3.7681148739744994E-008  -1.4047034311069388      -0.26488932589966785      -0.26488932583105257      -0.26493993790930370      -0.47197637166504741     
