      -0.000000001547      0.000297723135     -0.000000000039
       0.000157014337      0.000090431967      0.000000001023
      -0.000157019576      0.000090355269      0.000000001023
       0.000000045814     -0.000106393520      0.000213473953
       0.000000045814     -0.000106393046     -0.000213473193
      -0.000000000022      0.000004195120     -0.000000000027
       0.000249688473      0.000189798077      0.000000000007
      -0.000249688475      0.000189798076      0.000000000007
      -0.000000000002     -0.000188637224      0.000250122020
      -0.000000000002     -0.000188637224     -0.000250122009
