     -1.80882    -0.01812    -0.01812    -0.02814    -0.02814
     -0.01211    -0.28488    -0.01568    -0.01706    -0.01706
     -0.01211    -0.01568    -0.28488    -0.01706    -0.01706
     -0.01812    -0.01718    -0.01718    -0.28922    -0.01769
     -0.01812    -0.01718    -0.01718    -0.01769    -0.28922
