       0.000000362418      0.000001755648     -0.000076469520
       0.000016204737     -0.000013555277     -0.000001172579
      -0.000016171794     -0.000013546349     -0.000001172455
       0.000000029610      0.000011741597      0.000016448791
       0.000000029439      0.000020669892     -0.000018350181
      -0.000000000519     -0.000010235782     -0.000003236860
       0.000045747965      0.000016398639     -0.000009749001
      -0.000045765397      0.000016371718     -0.000009749161
       0.000000007558      0.000032385584      0.000023652521
       0.000000007486      0.000004434988     -0.000000289588
      -0.000000031437     -0.000028487647      0.000045542743
       0.000139212149     -0.000033687053     -0.000118477991
      -0.000139232156     -0.000033707961     -0.000118451616
       0.000000020865      0.000207553138      0.000147892375
      -0.000000001316     -0.000112654395      0.000117797312
      -0.000001979633     -0.000015323025      0.000300328887
       0.000092168948      0.000207383797      0.000107217435
      -0.000092176810      0.000207430334      0.000107309495
      -0.000000062768     -0.000333048575      0.000025280713
