    7
Cluster output
    6    0.00000    0.00000    0.00000
    8    2.50545   -0.11667   -0.00027
    1    1.22096   -0.12599    0.00239
    1   -0.31404   -0.24122    1.00967
    1   -0.21918    1.02526   -0.27849
    1   -0.34123   -0.71809   -0.73811
    1    2.62813    0.84192   -0.00100
